name,value,year,lastValue,rank
Al Ahsa Development Co.,6.1163,2002,6.1163,0
Yanbu Cement Co.,25.814684,2002,25.814684,0
Tabuk Cement Co.,18.80245,2002,18.80245,0
Yamama Cement Company,23.195894,2002,23.195894,0
Southern Province Cement Co.,48.757205,2002,48.757205,0
Saudi Cement Company,32.677491,2002,32.677491,0
The Qassim Cement Company,37.572958,2002,37.572958,0
Eastern Province Cement Co.,40.979899,2002,40.979899,0
Arabian Cement Co.,28.57083,2002,28.57083,0
Alawwal Bank,7.001527,2002,7.001527,0
The Saudi Investment Bank,7.583993,2002,7.583993,0
Banque Saudi Fransi,11.951096,2002,11.951096,0
Samba Financial Group,17.070561,2002,17.070561,0
The Saudi British Bank,9.605347,2002,9.605347,0
Riyad Bank,9.806501,2002,9.806501,0
Arab National Bank,10.744155,2002,10.744155,0
Bank Aljazira,2.600887,2002,2.600887,0
Al Rajhi Bank,17.584635,2002,17.584635,0
Jazan Energy and Development Co.,4.164931,2002,4.164931,0
Bishah Agriculture Development Co.,1.18,2002,1.18,0
Al-Jouf Agricultural Development Co.,5.114043,2002,5.114043,0
Ash-Sharqiyah Development Co.,6.505691,2002,6.505691,0
Saudi Fisheries Co.,19.920967,2002,19.920967,0
Tabuk Agricultural Development Co.,5.604375,2002,5.604375,0
AL Gassim Investment Holding Co.,3.934494,2002,3.934494,0
National Agricultural Development Co.,4.631992,2002,4.631992,0
Saudi Electricity Company,9.824046,2002,9.824046,0
National Agricultural Development Co.,4.516729,2001,4.516729,0
AL Gassim Investment Holding Co.,2.149075,2001,2.149075,0
Tabuk Agricultural Development Co.,4.514642,2001,4.514642,0
Saudi Fisheries Co.,19.0005,2001,19.0005,0
Ash-Sharqiyah Development Co.,2.378125,2001,2.378125,0
Al-Jouf Agricultural Development Co.,4.603534,2001,4.603534,0
Bishah Agriculture Development Co.,1.495714,2001,1.495714,0
Jazan Energy and Development Co.,3.042424,2001,3.042424,0
Al Rajhi Bank,20.635585,2001,20.635585,0
Bank Aljazira,2.336898,2001,2.336898,0
Arab National Bank,8.915204,2001,8.915204,0
Riyad Bank,6.846866,2001,6.846866,0
The Saudi British Bank,9.017758,2001,9.017758,0
Samba Financial Group,16.549632,2001,16.549632,0
Banque Saudi Fransi,9.067176,2001,9.067176,0
The Saudi Investment Bank,5.802083,2001,5.802083,0
Alawwal Bank,5.371969,2001,5.371969,0
Arabian Cement Co.,18.711313,2001,18.711313,0
Eastern Province Cement Co.,32.64,2001,32.64,0
The Qassim Cement Company,29.865068,2001,29.865068,0
Saudi Cement Company,22.027993,2001,22.027993,0
Southern Province Cement Co.,35.420352,2001,35.420352,0
Tabuk Cement Co.,11.449632,2001,11.449632,0
Yamama Cement Company,18.69105,2001,18.69105,0
Yanbu Cement Co.,18.196644,2001,18.196644,0
Al Ahsa Development Co.,5.17843,2001,5.17843,0
Alujain Corporation,2.318389,2001,2.318389,0
Saudi Arabian Amiantit Co.,21.56386,2001,21.56386,0
Saudi Cable Company,71.346679,2001,71.346679,0
Filling and Packing Materials Manufacturing Co.,11.500833,2001,11.500833,0
Saudi Ceramic Co.,4.123776,2001,4.123776,0
Wafrah for Industry & Development Co.,9.76102,2001,9.76102,0
National Gas & Industrialization Co.,26.772789,2001,26.772789,0
The National Company For Glass Industries,8.026785,2001,8.026785,0
National Gypsum Company,26.70045,2001,26.70045,0
National Metal Manufacturing and Casting Co.,4.048607,2001,4.048607,0
National Industrialization Co. - NIC ,2.242986,2001,2.242986,0
Nama Chemicals Co.,16.050833,2001,16.050833,0
Saudi Pharmaceutical Indust.& Med. Appliances Corp,11.646733,2001,11.646733,0
Saudi Basic Industries Corp.,17.267666,2001,17.267666,0
Saudi Arabia Fertilizers Co.,14.804781,2001,14.804781,0
Saudi Arabia Refineries Co.,6.315333,2001,6.315333,0
Saudi Advanced Industries Co.,2.245705,2001,2.245705,0
Saudi Industrial Development Co.,4.036654,2001,4.036654,0
Savola Group,4.878233,2001,4.878233,0
Saudi Industrial Services Co.,4.129411,2001,4.129411,0
AlBaha Investment & Development Co.,4.442792,2001,4.442792,0
Arriyadh Development Co.,5.163523,2001,5.163523,0
"Aseer Trading, Tourism & Manufacturing Co",3.092375,2001,3.092375,0
Fitaihi Holding Group,8.523538,2001,8.523538,0
Dur Hospitality Company,9.469414,2001,9.469414,0
BATIC Investment and Logistics Co.,4.572559,2001,4.572559,0
Makkah Construction and Development Co.,21.29721,2001,21.29721,0
Saudi Real Estate Co.,4.775578,2001,4.775578,0
Saudi Public Transport Co.,5.424794,2001,5.424794,0
Saudi Automotive Services Co.,1.455536,2001,1.455536,0
Anaam International Holding Group Co.,15.208445,2001,15.208445,0
Saudi Industrial Export Co.,12.561052,2001,12.561052,0
Tourism Enterprise Co.,6.317905,2001,6.317905,0
The National Shipping Company of Saudi Arabia,8.646789,2001,8.646789,0
Taiba Holding Co.,6.460067,2001,6.460067,0
Tihama Advertising & Public Relations Co.,21.226315,2001,21.226315,0
National Agriculture Marketing Co.,9.468181,2001,9.468181,0
National Agriculture Marketing Co.,9.372522,2000,9.372522,0
Tihama Advertising & Public Relations Co.,21.113333,2000,21.113333,0
Taiba Holding Co.,7.514295,2000,7.514295,0
The National Shipping Company of Saudi Arabia,4.485206,2000,4.485206,0
Tourism Enterprise Co.,7.76375,2000,7.76375,0
Saudi Industrial Export Co.,17.097142,2000,17.097142,0
Anaam International Holding Group Co.,18.941453,2000,18.941453,0
Saudi Automotive Services Co.,1.267071,2000,1.267071,0
Saudi Public Transport Co.,6.26,2000,6.26,0
Saudi Real Estate Co.,3.844695,2000,3.844695,0
Makkah Construction and Development Co.,20.45955,2000,20.45955,0
BATIC Investment and Logistics Co.,3.858453,2000,3.858453,0
Dur Hospitality Company,9.401588,2000,9.401588,0
Fitaihi Holding Group,10.062903,2000,10.062903,0
"Aseer Trading, Tourism & Manufacturing Co",2.832979,2000,2.832979,0
Arriyadh Development Co.,5.168522,2000,5.168522,0
AlBaha Investment & Development Co.,5.109087,2000,5.109087,0
Saudi Industrial Services Co.,3.308787,2000,3.308787,0
Savola Group,5.586241,2000,5.586241,0
Saudi Industrial Development Co.,5.324119,2000,5.324119,0
Saudi Advanced Industries Co.,2.668135,2000,2.668135,0
Saudi Arabia Refineries Co.,7.760344,2000,7.760344,0
Saudi Arabia Fertilizers Co.,10.856254,2000,10.856254,0
Saudi Basic Industries Corp.,15.989725,2000,15.989725,0
Saudi Pharmaceutical Indust.& Med. Appliances Corp,11.016862,2000,11.016862,0
Arabian Pipes Company,4.77,2000,4.77,0
Nama Chemicals Co.,20.69774,2000,20.69774,0
National Industrialization Co. - NIC ,2.818797,2000,2.818797,0
National Metal Manufacturing and Casting Co.,6.921578,2000,6.921578,0
National Gypsum Company,16.977037,2000,16.977037,0
The National Company For Glass Industries,16.9175,2000,16.9175,0
National Gas & Industrialization Co.,23.818006,2000,23.818006,0
Wafrah for Industry & Development Co.,7.295532,2000,7.295532,0
Saudi Ceramic Co.,4.631121,2000,4.631121,0
Filling and Packing Materials Manufacturing Co.,10.23,2000,10.23,0
Saudi Cable Company,82.422452,2000,82.422452,0
Saudi Arabian Amiantit Co.,18.482008,2000,18.482008,0
Alujain Corporation,2.894674,2000,2.894674,0
Al Ahsa Development Co.,4.940035,2000,4.940035,0
Yanbu Cement Co.,11.727013,2000,11.727013,0
Yamama Cement Company,13.401095,2000,13.401095,0
Tabuk Cement Co.,7.899206,2000,7.899206,0
Southern Province Cement Co.,27.20749,2000,27.20749,0
Saudi Cement Company,19.508522,2000,19.508522,0
The Qassim Cement Company,21.646433,2000,21.646433,0
Eastern Province Cement Co.,23.305749,2000,23.305749,0
Arabian Cement Co.,12.416597,2000,12.416597,0
Alawwal Bank,4.271261,2000,4.271261,0
The Saudi Investment Bank,5.01923,2000,5.01923,0
Banque Saudi Fransi,6.549653,2000,6.549653,0
Samba Financial Group,16.129278,2000,16.129278,0
The Saudi British Bank,8.460494,2000,8.460494,0
Riyad Bank,6.255085,2000,6.255085,0
Arab National Bank,7.348566,2000,7.348566,0
Bank Aljazira,2.05474,2000,2.05474,0
Al Rajhi Bank,18.543092,2000,18.543092,0
Jazan Energy and Development Co.,2.460933,2000,2.460933,0
Bishah Agriculture Development Co.,2.712,2000,2.712,0
Al-Jouf Agricultural Development Co.,4.976828,2000,4.976828,0
Ash-Sharqiyah Development Co.,2.475698,2000,2.475698,0
Saudi Fisheries Co.,19.161979,2000,19.161979,0
Tabuk Agricultural Development Co.,4.743051,2000,4.743051,0
AL Gassim Investment Holding Co.,2.334031,2000,2.334031,0
National Agricultural Development Co.,4.139004,2000,4.139004,0
National Agricultural Development Co.,3.856043,1999,3.856043,0
AL Gassim Investment Holding Co.,2.388559,1999,2.388559,0
Saudi Electricity Company,14.65,1999,14.65,0
Saudi Telecom,89.51,1999,89.51,0
Tabuk Agricultural Development Co.,4.895192,1999,4.895192,0
Saudi Fisheries Co.,18.648941,1999,18.648941,0
Ash-Sharqiyah Development Co.,2.456682,1999,2.456682,0
Al-Jouf Agricultural Development Co.,4.181482,1999,4.181482,0
Bishah Agriculture Development Co.,3.376216,1999,3.376216,0
Jazan Energy and Development Co.,2.25535,1999,2.25535,0
Al Rajhi Bank,13.420546,1999,13.420546,0
Arab National Bank,5.978556,1999,5.978556,0
Bank Aljazira,1.705965,1999,1.705965,0
Riyad Bank,5.532789,1999,5.532789,0
The Saudi British Bank,6.152387,1999,6.152387,0
Samba Financial Group,11.545314,1999,11.545314,0
Banque Saudi Fransi,4.867157,1999,4.867157,0
The Saudi Investment Bank,4.099965,1999,4.099965,0
Alawwal Bank,2.796602,1999,2.796602,0
Arabian Cement Co.,9.370899,1999,9.370899,0
Eastern Province Cement Co.,21.678136,1999,21.678136,0
The Qassim Cement Company,17.962234,1999,17.962234,0
Saudi Cement Company,19.030274,1999,19.030274,0
Southern Province Cement Co.,20.123079,1999,20.123079,0
Tabuk Cement Co.,7.551,1999,7.551,0
Yamama Cement Company,12.022972,1999,12.022972,0
Yanbu Cement Co.,10.321211,1999,10.321211,0
Al Ahsa Development Co.,5.054519,1999,5.054519,0
Alujain Corporation,2.468284,1999,2.468284,0
Saudi Arabian Amiantit Co.,12.512838,1999,12.512838,0
Saudi Cable Company,47.640826,1999,47.640826,0
Filling and Packing Materials Manufacturing Co.,10.798,1999,10.798,0
Saudi Ceramic Co.,4.815727,1999,4.815727,0
Wafrah for Industry & Development Co.,5.313015,1999,5.313015,0
National Gas & Industrialization Co.,12.975061,1999,12.975061,0
The National Company For Glass Industries,23.7675,1999,23.7675,0
National Gypsum Company,17.463793,1999,17.463793,0
National Industrialization Co. - NIC ,1.772862,1999,1.772862,0
National Metal Manufacturing and Casting Co.,20.83,1999,20.83,0
Nama Chemicals Co.,21.094049,1999,21.094049,0
Arabian Pipes Company,13.61,1999,13.61,0
Saudi Pharmaceutical Indust.& Med. Appliances Corp,9.592344,1999,9.592344,0
Saudi Basic Industries Corp.,10.655563,1999,10.655563,0
Saudi Arabia Fertilizers Co.,8.236027,1999,8.236027,0
Sahara Petrochemical Co.,20.17,1999,20.17,0
Saudi Arabia Refineries Co.,8.734,1999,8.734,0
Saudi Advanced Industries Co.,1.818938,1999,1.818938,0
Saudi Chemical Company,26.18,1999,26.18,0
Saudi Industrial Development Co.,5.695068,1999,5.695068,0
Savola Group,5.695051,1999,5.695051,0
Saudi Industrial Services Co.,2.565769,1999,2.565769,0
Saudi Industrial Investment Group,30.2,1999,30.2,0
Zamil Industrial Investment Co.,25.06,1999,25.06,0
AlBaha Investment & Development Co.,5.435478,1999,5.435478,0
Arriyadh Development Co.,5.151394,1999,5.151394,0
"Aseer Trading, Tourism & Manufacturing Co",3.049885,1999,3.049885,0
Fitaihi Holding Group,15.2,1999,15.2,0
Dur Hospitality Company,9.523758,1999,9.523758,0
BATIC Investment and Logistics Co.,3.592596,1999,3.592596,0
Makkah Construction and Development Co.,20.445583,1999,20.445583,0
Jarir Marketing Co.,17.92,1999,17.92,0
Saudi Real Estate Co.,3.81544,1999,3.81544,0
Saudi Public Transport Co.,7.349539,1999,7.349539,0
Saudi Automotive Services Co.,1.30408,1999,1.30408,0
Anaam International Holding Group Co.,24.256357,1999,24.256357,0
Saudi Industrial Export Co.,11.9525,1999,11.9525,0
Tourism Enterprise Co.,9.723943,1999,9.723943,0
The National Shipping Company of Saudi Arabia,4.65444,1999,4.65444,0
Taiba Holding Co.,6.04213,1999,6.04213,0
National Agriculture Marketing Co.,7.345703,1999,7.345703,0
Tihama Advertising & Public Relations Co.,19.222137,1999,19.222137,0
Tihama Advertising & Public Relations Co.,23.495934,1998,23.495934,0
National Agriculture Marketing Co.,10.124087,1998,10.124087,0
Taiba Holding Co.,6.42552,1998,6.42552,0
The National Shipping Company of Saudi Arabia,5.804589,1998,5.804589,0
Saudi Industrial Export Co.,15.742931,1998,15.742931,0
Anaam International Holding Group Co.,44.228634,1998,44.228634,0
Saudi Automotive Services Co.,1.59019,1998,1.59019,0
Saudi Public Transport Co.,8.100416,1998,8.100416,0
Saudi Real Estate Co.,3.882962,1998,3.882962,0
Makkah Construction and Development Co.,20.686543,1998,20.686543,0
BATIC Investment and Logistics Co.,5.691349,1998,5.691349,0
Dur Hospitality Company,9.508518,1998,9.508518,0
Arriyadh Development Co.,5.678344,1998,5.678344,0
"Aseer Trading, Tourism & Manufacturing Co",3.883467,1998,3.883467,0
AlBaha Investment & Development Co.,10.082614,1998,10.082614,0
Saudi Industrial Services Co.,4.586315,1998,4.586315,0
Savola Group,6.35383,1998,6.35383,0
Saudi Industrial Development Co.,8.061172,1998,8.061172,0
Saudi Advanced Industries Co.,2.459458,1998,2.459458,0
Saudi Arabia Refineries Co.,9.191666,1998,9.191666,0
Saudi Arabia Fertilizers Co.,10.582356,1998,10.582356,0
Saudi Basic Industries Corp.,11.716464,1998,11.716464,0
Saudi Pharmaceutical Indust.& Med. Appliances Corp,9.618033,1998,9.618033,0
Nama Chemicals Co.,19.525714,1998,19.525714,0
National Industrialization Co. - NIC ,2.717747,1998,2.717747,0
National Gypsum Company,16.625862,1998,16.625862,0
The National Company For Glass Industries,20.506,1998,20.506,0
National Gas & Industrialization Co.,13.412323,1998,13.412323,0
Wafrah for Industry & Development Co.,7.970965,1998,7.970965,0
Saudi Ceramic Co.,9.054032,1998,9.054032,0
Filling and Packing Materials Manufacturing Co.,9.531746,1998,9.531746,0
Saudi Cable Company,42.168007,1998,42.168007,0
Saudi Arabian Amiantit Co.,11.671597,1998,11.671597,0
Alujain Corporation,4.391885,1998,4.391885,0
Al Ahsa Development Co.,6.071906,1998,6.071906,0
Yanbu Cement Co.,12.408916,1998,12.408916,0
Yamama Cement Company,11.374726,1998,11.374726,0
Tabuk Cement Co.,9.2678,1998,9.2678,0
Southern Province Cement Co.,21.606159,1998,21.606159,0
Saudi Cement Company,19.441077,1998,19.441077,0
The Qassim Cement Company,16.231713,1998,16.231713,0
Eastern Province Cement Co.,21.968656,1998,21.968656,0
Arabian Cement Co.,12.789586,1998,12.789586,0
Alawwal Bank,2.353138,1998,2.353138,0
The Saudi Investment Bank,4.08,1998,4.08,0
Banque Saudi Fransi,4.689459,1998,4.689459,0
Samba Financial Group,11.260709,1998,11.260709,0
The Saudi British Bank,5.826245,1998,5.826245,0
Riyad Bank,5.572323,1998,5.572323,0
Bank Aljazira,2.048101,1998,2.048101,0
Arab National Bank,8.119464,1998,8.119464,0
Al Rajhi Bank,13.797542,1998,13.797542,0
Jazan Energy and Development Co.,3.614915,1998,3.614915,0
Bishah Agriculture Development Co.,6.658974,1998,6.658974,0
Al-Jouf Agricultural Development Co.,4.402633,1998,4.402633,0
Ash-Sharqiyah Development Co.,3.84423,1998,3.84423,0
Saudi Fisheries Co.,25.424946,1998,25.424946,0
AL Gassim Investment Holding Co.,4.02732,1998,4.02732,0
Tabuk Agricultural Development Co.,6.426032,1998,6.426032,0
National Agricultural Development Co.,4.349066,1998,4.349066,0
National Agricultural Development Co.,4.825017,1997,4.825017,0
Tabuk Agricultural Development Co.,5.763909,1997,5.763909,0
AL Gassim Investment Holding Co.,5.446219,1997,5.446219,0
Saudi Fisheries Co.,28.531479,1997,28.531479,0
Ash-Sharqiyah Development Co.,5.142205,1997,5.142205,0
Al-Jouf Agricultural Development Co.,4.111197,1997,4.111197,0
Bishah Agriculture Development Co.,10.754577,1997,10.754577,0
Jazan Energy and Development Co.,4.192992,1997,4.192992,0
Al Rajhi Bank,12.07505,1997,12.07505,0
Arab National Bank,9.635,1997,9.635,0
Bank Aljazira,2.05276,1997,2.05276,0
Riyad Bank,4.941818,1997,4.941818,0
The Saudi British Bank,5.35125,1997,5.35125,0
Samba Financial Group,10.070986,1997,10.070986,0
Banque Saudi Fransi,4.363491,1997,4.363491,0
Alawwal Bank,2.027615,1997,2.027615,0
The Saudi Investment Bank,3.390801,1997,3.390801,0
Arabian Cement Co.,19.672043,1997,19.672043,0
Eastern Province Cement Co.,27.784027,1997,27.784027,0
The Qassim Cement Company,17.928727,1997,17.928727,0
Saudi Cement Company,22.668619,1997,22.668619,0
Southern Province Cement Co.,26.886744,1997,26.886744,0
Tabuk Cement Co.,9.759562,1997,9.759562,0
Yamama Cement Company,13.07083,1997,13.07083,0
Yanbu Cement Co.,16.213519,1997,16.213519,0
Al Ahsa Development Co.,6.764609,1997,6.764609,0
Alujain Corporation,6.765932,1997,6.765932,0
Saudi Arabian Amiantit Co.,10.7475,1997,10.7475,0
Saudi Cable Company,51.307453,1997,51.307453,0
Saudi Ceramic Co.,11.684722,1997,11.684722,0
Wafrah for Industry & Development Co.,9.812979,1997,9.812979,0
National Gas & Industrialization Co.,13.796118,1997,13.796118,0
The National Company For Glass Industries,20.755333,1997,20.755333,0
National Gypsum Company,15.782368,1997,15.782368,0
National Industrialization Co. - NIC ,3.763561,1997,3.763561,0
Saudi Pharmaceutical Indust.& Med. Appliances Corp,10.760709,1997,10.760709,0
Saudi Basic Industries Corp.,14.002188,1997,14.002188,0
Saudi Arabia Fertilizers Co.,16.164664,1997,16.164664,0
Saudi Arabia Refineries Co.,8.481612,1997,8.481612,0
Saudi Advanced Industries Co.,3.23915,1997,3.23915,0
Saudi Industrial Development Co.,9.439798,1997,9.439798,0
Savola Group,6.148487,1997,6.148487,0
AlBaha Investment & Development Co.,12.215,1997,12.215,0
"Aseer Trading, Tourism & Manufacturing Co",4.44195,1997,4.44195,0
Arriyadh Development Co.,6.265084,1997,6.265084,0
Dur Hospitality Company,9.7005,1997,9.7005,0
BATIC Investment and Logistics Co.,7.209459,1997,7.209459,0
Makkah Construction and Development Co.,22.957876,1997,22.957876,0
Saudi Real Estate Co.,4.369298,1997,4.369298,0
Saudi Public Transport Co.,8.464372,1997,8.464372,0
Saudi Automotive Services Co.,2.046996,1997,2.046996,0
Anaam International Holding Group Co.,65.48243,1997,65.48243,0
Saudi Industrial Export Co.,22.428571,1997,22.428571,0
The National Shipping Company of Saudi Arabia,5.568657,1997,5.568657,0
Taiba Holding Co.,8.210542,1997,8.210542,0
National Agriculture Marketing Co.,14.95,1997,14.95,0
Tihama Advertising & Public Relations Co.,27.038222,1997,27.038222,0
Tihama Advertising & Public Relations Co.,26.008421,1996,26.008421,0
National Agriculture Marketing Co.,25.8,1996,25.8,0
Taiba Holding Co.,8.389795,1996,8.389795,0
The National Shipping Company of Saudi Arabia,5.902962,1996,5.902962,0
Anaam International Holding Group Co.,67.2142,1996,67.2142,0
Saudi Automotive Services Co.,2.171186,1996,2.171186,0
Saudi Industrial Export Co.,22.310588,1996,22.310588,0
Saudi Public Transport Co.,7.281423,1996,7.281423,0
Saudi Real Estate Co.,3.553076,1996,3.553076,0
Makkah Construction and Development Co.,18.023933,1996,18.023933,0
BATIC Investment and Logistics Co.,7.231879,1996,7.231879,0
Dur Hospitality Company,8.886,1996,8.886,0
Arriyadh Development Co.,4.937542,1996,4.937542,0
"Aseer Trading, Tourism & Manufacturing Co",3.897581,1996,3.897581,0
AlBaha Investment & Development Co.,12.904811,1996,12.904811,0
Savola Group,4.932465,1996,4.932465,0
Saudi Industrial Development Co.,7.999665,1996,7.999665,0
Saudi Advanced Industries Co.,2.717272,1996,2.717272,0
Saudi Arabia Refineries Co.,7.218181,1996,7.218181,0
Saudi Arabia Fertilizers Co.,12.403832,1996,12.403832,0
Saudi Basic Industries Corp.,12.018963,1996,12.018963,0
Saudi Pharmaceutical Indust.& Med. Appliances Corp,10.3117,1996,10.3117,0
National Industrialization Co. - NIC ,3.396986,1996,3.396986,0
National Gypsum Company,13.152972,1996,13.152972,0
The National Company For Glass Industries,20.800222,1996,20.800222,0
National Gas & Industrialization Co.,11.956956,1996,11.956956,0
Wafrah for Industry & Development Co.,8.186541,1996,8.186541,0
Saudi Cable Company,42.980673,1996,42.980673,0
Saudi Ceramic Co.,11.98125,1996,11.98125,0
Saudi Arabian Amiantit Co.,4.726666,1996,4.726666,0
Al Ahsa Development Co.,5.671218,1996,5.671218,0
Yanbu Cement Co.,10.225471,1996,10.225471,0
Yamama Cement Company,10.846643,1996,10.846643,0
Tabuk Cement Co.,7.219389,1996,7.219389,0
Southern Province Cement Co.,19.527523,1996,19.527523,0
Saudi Cement Company,17.309278,1996,17.309278,0
The Qassim Cement Company,14.193238,1996,14.193238,0
Eastern Province Cement Co.,23.376993,1996,23.376993,0
Arabian Cement Co.,15.094699,1996,15.094699,0
The Saudi Investment Bank,2.599575,1996,2.599575,0
Alawwal Bank,1.458387,1996,1.458387,0
Banque Saudi Fransi,3.469455,1996,3.469455,0
Samba Financial Group,7.089624,1996,7.089624,0
The Saudi British Bank,3.781525,1996,3.781525,0
Riyad Bank,3.999489,1996,3.999489,0
Bank Aljazira,1.867357,1996,1.867357,0
Arab National Bank,6.292078,1996,6.292078,0
Al Rajhi Bank,7.748561,1996,7.748561,0
Jazan Energy and Development Co.,3.749285,1996,3.749285,0
Bishah Agriculture Development Co.,12.935246,1996,12.935246,0
Al-Jouf Agricultural Development Co.,3.437549,1996,3.437549,0
Ash-Sharqiyah Development Co.,5.1992,1996,5.1992,0
Saudi Fisheries Co.,26.75993,1996,26.75993,0
AL Gassim Investment Holding Co.,5.825052,1996,5.825052,0
Tabuk Agricultural Development Co.,5.215598,1996,5.215598,0
National Agricultural Development Co.,4.856776,1996,4.856776,0
National Agricultural Development Co.,4.640905,1995,4.640905,0
Tabuk Agricultural Development Co.,5.935767,1995,5.935767,0
AL Gassim Investment Holding Co.,7.785403,1995,7.785403,0
Saudi Fisheries Co.,30.721194,1995,30.721194,0
Ash-Sharqiyah Development Co.,6.568503,1995,6.568503,0
Al-Jouf Agricultural Development Co.,4.024819,1995,4.024819,0
Bishah Agriculture Development Co.,17.000153,1995,17.000153,0
Jazan Energy and Development Co.,4.293542,1995,4.293542,0
Al Rajhi Bank,6.156369,1995,6.156369,0
Arab National Bank,5.54412,1995,5.54412,0
Bank Aljazira,2.078047,1995,2.078047,0
Riyad Bank,3.81113,1995,3.81113,0
The Saudi British Bank,2.963174,1995,2.963174,0
Samba Financial Group,7.065156,1995,7.065156,0
Banque Saudi Fransi,3.01402,1995,3.01402,0
Alawwal Bank,1.447623,1995,1.447623,0
The Saudi Investment Bank,2.196041,1995,2.196041,0
Arabian Cement Co.,13.2324,1995,13.2324,0
Eastern Province Cement Co.,20.727116,1995,20.727116,0
The Qassim Cement Company,12.06702,1995,12.06702,0
Saudi Cement Company,14.356795,1995,14.356795,0
Southern Province Cement Co.,16.503578,1995,16.503578,0
Tabuk Cement Co.,7.042087,1995,7.042087,0
Yamama Cement Company,8.937204,1995,8.937204,0
Yanbu Cement Co.,9.214476,1995,9.214476,0
Al Ahsa Development Co.,7.645521,1995,7.645521,0
Saudi Ceramic Co.,17.079696,1995,17.079696,0
Saudi Cable Company,57.511733,1995,57.511733,0
Wafrah for Industry & Development Co.,11.115319,1995,11.115319,0
National Gas & Industrialization Co.,12.658135,1995,12.658135,0
The National Company For Glass Industries,17.746774,1995,17.746774,0
National Gypsum Company,14.281363,1995,14.281363,0
National Industrialization Co. - NIC ,4.597398,1995,4.597398,0
Saudi Pharmaceutical Indust.& Med. Appliances Corp,12.5225,1995,12.5225,0
Saudi Basic Industries Corp.,10.777864,1995,10.777864,0
Saudi Arabia Fertilizers Co.,8.317175,1995,8.317175,0
Saudi Arabia Refineries Co.,8.448139,1995,8.448139,0
Saudi Advanced Industries Co.,3.008,1995,3.008,0
Saudi Industrial Development Co.,9.799797,1995,9.799797,0
Savola Group,5.27,1995,5.27,0
AlBaha Investment & Development Co.,29.084897,1995,29.084897,0
"Aseer Trading, Tourism & Manufacturing Co",5.188695,1995,5.188695,0
Arriyadh Development Co.,5.755605,1995,5.755605,0
Dur Hospitality Company,9.335426,1995,9.335426,0
BATIC Investment and Logistics Co.,11.175101,1995,11.175101,0
Makkah Construction and Development Co.,20.170983,1995,20.170983,0
Saudi Real Estate Co.,3.487936,1995,3.487936,0
Saudi Public Transport Co.,8.232429,1995,8.232429,0
Saudi Industrial Export Co.,23.525454,1995,23.525454,0
Saudi Automotive Services Co.,2.939003,1995,2.939003,0
Anaam International Holding Group Co.,98.425675,1995,98.425675,0
The National Shipping Company of Saudi Arabia,6.662414,1995,6.662414,0
Taiba Holding Co.,11.530875,1995,11.530875,0
Tihama Advertising & Public Relations Co.,42.607547,1995,42.607547,0
Tihama Advertising & Public Relations Co.,57.482608,1994,57.482608,0
Taiba Holding Co.,15.63923,1994,15.63923,0
The National Shipping Company of Saudi Arabia,9.364187,1994,9.364187,0
Anaam International Holding Group Co.,171.619444,1994,171.619444,0
Saudi Automotive Services Co.,3.71806,1994,3.71806,0
Saudi Public Transport Co.,9.666436,1994,9.666436,0
Saudi Real Estate Co.,4.318888,1994,4.318888,0
Makkah Construction and Development Co.,25.966606,1994,25.966606,0
BATIC Investment and Logistics Co.,14.685311,1994,14.685311,0
Dur Hospitality Company,10.993529,1994,10.993529,0
"Aseer Trading, Tourism & Manufacturing Co",6.380296,1994,6.380296,0
AlBaha Investment & Development Co.,31.536881,1994,31.536881,0
Arriyadh Development Co.,6.681461,1994,6.681461,0
Savola Group,6.68978,1994,6.68978,0
Saudi Industrial Development Co.,12.423082,1994,12.423082,0
Saudi Arabia Refineries Co.,9.402272,1994,9.402272,0
Saudi Arabia Fertilizers Co.,7.035694,1994,7.035694,0
Saudi Basic Industries Corp.,8.558956,1994,8.558956,0
Saudi Pharmaceutical Indust.& Med. Appliances Corp,16.326129,1994,16.326129,0
National Industrialization Co. - NIC ,5.773812,1994,5.773812,0
The National Company For Glass Industries,22.305142,1994,22.305142,0
National Gypsum Company,14.293125,1994,14.293125,0
National Gas & Industrialization Co.,13.13473,1994,13.13473,0
Wafrah for Industry & Development Co.,14.499316,1994,14.499316,0
Saudi Cable Company,76.634111,1994,76.634111,0
Saudi Ceramic Co.,19.809756,1994,19.809756,0
Al Ahsa Development Co.,8.626472,1994,8.626472,0
Yanbu Cement Co.,11.736892,1994,11.736892,0
Yamama Cement Company,10.886369,1994,10.886369,0
Tabuk Cement Co.,8.80542,1994,8.80542,0
Southern Province Cement Co.,16.069438,1994,16.069438,0
Saudi Cement Company,19.691367,1994,19.691367,0
The Qassim Cement Company,15.32795,1994,15.32795,0
Eastern Province Cement Co.,21.528,1994,21.528,0
Arabian Cement Co.,16.107591,1994,16.107591,0
The Saudi Investment Bank,3.233373,1994,3.233373,0
Alawwal Bank,2.244324,1994,2.244324,0
Banque Saudi Fransi,3.916981,1994,3.916981,0
Samba Financial Group,9.073558,1994,9.073558,0
The Saudi British Bank,3.669244,1994,3.669244,0
Riyad Bank,4.950219,1994,4.950219,0
Bank Aljazira,2.736021,1994,2.736021,0
Arab National Bank,8.179008,1994,8.179008,0
Al Rajhi Bank,6.924856,1994,6.924856,0
